,describe,Pearson,Spearman
income_statement.incomeTaxExpense,,0.17438242558941103,0.020715999537600335
income_statement_growht.growthOperatingIncomeRatio,,0.17332951562341453,0.15148321396023168
income_statement.netIncome,,0.17033418148337812,0.016599721817232082
income_statement_growht.growthGeneralAndAdministrativeExpenses,,0.16895121990505893,0.15377967839159434
income_statement.ebitdaratio,,0.168949208608031,0.16903792234455123
ratio.operatingCashFlowSalesRatio,,0.16206510187808332,0.17484519594086528
income_statement_growht.growthIncomeBeforeTax,,0.15994316204172893,0.08589612968957556
key_metrics.roe,,0.15763680202892363,-0.006482708284520102
ratio.returnOnEquity,,0.15763680202892363,-0.006482708284520102
key_metrics.workingCapital,,0.15412930230543856,-0.009790217953535445
income_statement_growht.growthEBITDARatio,,0.15146929459416797,0.1548068696856924
key_metrics.returnOnTangibleAssets,,0.14890007699705235,0.13436794846511207
financial_growth.tenYDividendperShareGrowthPerShare,,0.14631317041283018,0.08922016992367898
key_metrics.ptbRatio,,0.1435786777662369,0.198116668704904
ratio.priceBookValueRatio,,0.1435786777662369,0.198116668704904
ratio.priceFairValue,,0.1435786777662369,0.198116668704904
key_metrics.pbRatio,,0.1435786777662369,0.198116668704904
ratio.priceToBookRatio,,0.1435786777662369,0.198116668704904
financial_growth.operatingCashFlowGrowth,,0.13809750301532633,0.05139030126150571
income_statement_growht.growthIncomeBeforeTaxRatio,,0.13542839507669022,0.10294908542234422
cash_flow.netChangeInCash,,0.1343114820807804,0.1743634769656782
cash_flow.inventory,,0.13429744728595464,0.10713336609522606
income_statement.incomeBeforeTaxRatio,,0.13163309447548655,0.23588272715115316
balance_sheet.accumulatedOtherComprehensiveIncomeLoss,,0.12958530614942246,0.07078935001452008
financial_growth.sgaexpensesGrowth,,0.12716153198470734,0.1190072737161475
income_statement_growht.growthCostAndExpenses,,0.12639807770399952,0.07221137431239749
ratio.returnOnAssets,,0.12557052917448658,0.08096315191317796
key_metrics.researchAndDdevelopementToRevenue,,0.12525592769433636,0.15544871794871795
cash_flow.changeInWorkingCapital,,0.12477612370225241,0.2085771054223898
ratio.cashRatio,,0.12393053126520968,0.14439946199003878
key_metrics.netDebtToEBITDA,,0.12356165201135451,-0.0311552423660047
key_metrics.interestDebtPerShare,,0.12217773868926692,0.0015052288034350814
financial_growth.fiveYOperatingCFGrowthPerShare,,0.12109738661050953,0.16545300795609386
ratio.quickRatio,,0.12020657447918802,0.10869314541960282
financial_growth.tenYRevenueGrowthPerShare,,0.11899055528460398,0.0837460919407133
financial_growth.tenYNetIncomeGrowthPerShare,,0.11660103539468317,0.1250816747851025
financial_growth.fiveYNetIncomeGrowthPerShare,,0.11617470786896743,0.11258508945103228
financial_growth.fiveYRevenueGrowthPerShare,,0.11603075157844343,0.005757181277180133
financial_growth.threeYOperatingCFGrowthPerShare,,0.11490381662365852,0.18218379269015797
financial_growth.threeYRevenueGrowthPerShare,,0.11471581941528709,-0.0779247776804559
financial_growth.inventoryGrowth,,0.11436418019440693,0.05229155267801955
financial_growth.threeYShareholdersEquityGrowthPerShare,,0.11429282840011246,0.02532859464934538
cash_flow.accountsPayables,,0.11411907312240001,0.10303065055783833
key_metrics.roic,,0.1140671920605967,0.06637894148487891
ratio.returnOnCapitalEmployed,,0.1140671920605967,0.06637894148487891
cash_flow.netCashUsedForInvestingActivites,,0.11334247837729793,0.007535894658759646
income_statement_growht.growthResearchAndDevelopmentExpenses,,0.11135501017468362,0.007214841965861538
income_statement_growht.growthRevenue,,0.11094546436117846,0.08306387108149697
financial_growth.revenueGrowth,,0.10873726774151242,0.08646229639278298
S&P500_INFO.CIK,,0.1054497272088621,0.1231359111832815
cash_flow.dividendsPaid,,0.10322680992723017,0.04247616593377359
key_metrics.currentRatio,,0.09795817956418587,0.10692243958176882
ratio.currentRatio,,0.09795817956418587,0.10692243958176882
financial_growth.receivablesGrowth,,0.09660780495885984,0.16274998244288197
key_metrics.tangibleBookValuePerShare,,0.08887469886280089,-0.031313304015097736
income_statement_growht.growthCostOfRevenue,,0.08844247554256242,0.02081531457371731
income_statement.netIncomeRatio,,0.08475916600449984,0.21110089940238405
cash_flow.deferredIncomeTax,,0.08364526917975289,-0.01771244702482597
financial_growth.fiveYShareholdersEquityGrowthPerShare,,0.08315522909273826,0.11817725032259184
cash_flow.acquisitionsNet,,0.07718555720357687,-0.003095975245823081
income_statement_growht.growthOtherExpenses,,0.06864039644240852,0.11721666494267637
cash_flow.effectOfForexChangesOnCash,,0.0684683684015702,0.09819979082114594
key_metrics.bookValuePerShare,,0.0673536574160379,0.08749930514636398
key_metrics.shareholdersEquityPerShare,,0.0673536574160379,0.08749930514636398
financial_growth.assetGrowth,,0.06646032668867648,0.0989514953765202
financial_growth.grossProfitGrowth,,0.06604985457750308,0.1628109725428494
ratio.freeCashFlowOperatingCashFlowRatio,,0.06502105475375092,0.05935140900673972
cash_flow.netCashProvidedByOperatingActivities,,0.06472242160353774,-0.04945511748680757
cash_flow.operatingCashFlow,,0.06472242160353774,-0.04945511748680757
income_statement_growht.growthGrossProfit,,0.06001097316807106,0.10156354978450333
financial_growth.tenYOperatingCFGrowthPerShare,,0.058683574377625496,0.15754511592916465
income_statement_growht.growthIncomeTaxExpense,,0.056926377041869695,0.2155660338615149
ratio.effectiveTaxRate,,0.05596241341064669,0.03292080205667887
income_statement.otherExpenses,,0.05539983579684446,-0.07278168225223472
key_metrics.cashPerShare,,0.054848826145751484,0.060762115414581784
key_metrics.revenuePerShare,,0.05452244822159558,-0.07181304226938624
ratio.cashPerShare,,0.05451262739637822,-9.63086725418564e-05
key_metrics.earningsYield,,0.053831511919124476,-0.25900110284177813
financial_growth.dividendsperShareGrowth,,0.05337754880715398,0.026122438371473496
S&P500_INFO.Column1,,0.05194568645824487,0.04195716793443147
key_metrics.pocfratio,,0.05048741922170293,0.321070389736309
ratio.priceToOperatingCashFlowsRatio,,0.05048741922170293,0.321070389736309
ratio.priceCashFlowRatio,,0.05048741922170293,0.321070389736309
enterprise_value.marketCapitalization,,0.049731004271397004,0.07488758884107721
key_metrics.marketCap,,0.04733840500663046,0.07994052668940561
ratio.interestCoverage,,0.045321046991072936,0.11095726640266446
key_metrics.interestCoverage,,0.045321046991072936,0.11095726640266446
key_metrics.intangiblesToTotalAssets,,0.04454795596027944,0.07854260232571493
key_metrics.grahamNumber,,0.043349543406824655,0.07516383696883294
income_statement.operatingIncome,,0.041110435959453594,-0.03242332492202228
key_metrics.capexToRevenue,,0.037473808242341033,0.009903056773171465
key_metrics.stockBasedCompensationToRevenue,,0.03710971449349947,0.03776689408182475
key_metrics.dividendYield,,0.03669481243075389,-0.2911075871191897
ratio.dividendYield,,0.03669481243075389,-0.2911075871191897
key_metrics.evToOperatingCashFlow,,0.035512249634769004,0.2616506512919069
income_statement_growht.growthOperatingIncome,,0.03063152171671942,0.15203718433246569
income_statement.eps,,0.029838253217160708,0.058297690662409224
income_statement.epsdiluted,,0.029576615061930458,0.05824747139590709
key_metrics.netIncomePerShare,,0.025901947112044164,0.07445306231906074
ratio.operatingCashFlowPerShare,,0.024530966012878193,0.05121024291427879
key_metrics.operatingCashFlowPerShare,,0.024530966012878193,0.05121024291427879
financial_growth.netIncomeGrowth,,0.022646282901635603,0.06556346895811693
key_metrics.evToFreeCashFlow,,0.022031103518406855,0.22062673499893232
ratio.priceToFreeCashFlowsRatio,,0.017300011283524413,0.299237538307045
key_metrics.pfcfRatio,,0.017300011283524413,0.299237538307045
financial_growth.ebitgrowth,,0.01724223717660569,0.11081391299862005
financial_growth.operatingIncomeGrowth,,0.01724223717660569,0.11081391299862005
income_statement_growht.growthOperatingExpenses,,0.01656084949017997,0.03100205022388867
key_metrics.salesGeneralAndAdministrativeToRevenue,,0.015809088356265367,0.03946441155743481
financial_growth.fiveYDividendperShareGrowthPerShare,,0.015140424693059163,-0.033029726242638696
ratio.cashFlowCoverageRatios,,0.014284473918864725,0.01336298767491428
ratio.cashFlowToDebtRatio,,0.014284473918864725,0.01336298767491428
financial_growth.rdexpenseGrowth,,0.014246261532727587,-0.03445857117021732
income_statement.researchAndDevelopmentExpenses,,0.012487735292280365,-0.007835727586453161
key_metrics.averageInventory,,0.010599781576021533,-0.13185062650109364
ratio.enterpriseValueMultiple,,0.0095754055289911,0.38333333333333336
key_metrics.enterpriseValueOverEBITDA,,0.0095754055289911,0.38333333333333336
ratio.cashConversionCycle,,0.007643022188064622,0.02105427184537012
income_statement_growht.growthInterestExpense,,0.0037532185598181567,-0.0221990900657502
income_statement_growht.growthDepreciationAndAmortization,,0.0004694436723769476,0.026512440075243286
ratio.shortTermCoverageRatios,,-0.0020131423015688587,0.1755629691409508
financial_growth.debtGrowth,,-0.005788094715113203,-0.08998599124377671
enterprise_value.enterpriseValue,,-0.006552806377793225,0.011395459973092215
balance_sheet.deferredTaxLiabilitiesNonCurrent,,-0.009330695739564163,-0.10144521485645
key_metrics.capexToDepreciation,,-0.009362512528952344,-0.05625573177480453
ratio.netIncomePerEBT,,-0.011435181669267868,-0.01787013313054466
key_metrics.enterpriseValue,,-0.012409049604527845,0.010904334828101644
ratio.grossProfitMargin,,-0.013822533389506012,0.020612766800119895
ratio.freeCashFlowPerShare,,-0.014471544706689005,0.10934172481257683
key_metrics.freeCashFlowPerShare,,-0.014471544706689005,0.10934172481257683
income_statement_growht.growthNetIncomeRatio,,-0.014764281066812369,0.051821365438553056
income_statement.ebitda,,-0.016766872784626505,-0.05066363207941455
key_metrics.daysSalesOutstanding,,-0.017111766138959084,-0.016216220723376813
ratio.daysOfSalesOutstanding,,-0.017111766138959084,-0.016216220723376813
ratio.operatingCycle,,-0.01855216763813633,-0.007938159679578333
cash_flow.netCashUsedProvidedByFinancingActivities,,-0.02062446755215745,0.01679028014795264
ratio.inventoryTurnover,,-0.020995678528213223,0.05041328961290674
key_metrics.inventoryTurnover,,-0.020995678528213223,0.05041328961290674
income_statement.operatingExpenses,,-0.027529606674532973,-0.12483097313027676
balance_sheet.otherAssets,,-0.027834250734419308,-0.05325451601864993
key_metrics.tangibleAssetValue,,-0.030835703506945204,0.01007856488925027
balance_sheet.totalInvestments,,-0.03126697852784147,-0.13487773487773488
key_metrics.freeCashFlowYield,,-0.031703450594302664,-0.21333020239970912
financial_growth.epsdilutedGrowth,,-0.03174437766118535,0.0512282399861836
financial_growth.epsgrowth,,-0.0317704662670887,0.04760551360069489
ratio.daysOfInventoryOutstanding,,-0.033419345976369495,-0.05041328961290674
key_metrics.daysOfInventoryOnHand,,-0.033419345976369495,-0.05041328961290674
key_metrics.payablesTurnover,,-0.034178443766819035,0.01155172518639266
ratio.payablesTurnover,,-0.034178443766819035,0.01155172518639266
ratio.assetTurnover,,-0.03450136087068306,-0.06165975056588349
ratio.dividendPayoutRatio,,-0.03470020188128953,0.0077845602714730145
ratio.payoutRatio,,-0.034753978439876224,0.011999462900917727
key_metrics.payoutRatio,,-0.034753978439876224,0.011999462900917727
ratio.fixedAssetTurnover,,-0.03687872565701618,-0.018701849665697132
ratio.priceEarningsRatio,,-0.04115587044355946,0.3397185916310158
key_metrics.peRatio,,-0.04115587044355946,0.3397185916310158
ratio.daysOfPayablesOutstanding,,-0.0457601969945867,-0.01155172518639266
key_metrics.daysPayablesOutstanding,,-0.0457601969945867,-0.01155172518639266
cash_flow.commonStockRepurchased,,-0.04709052422336507,0.11678031964389406
balance_sheet.longTermInvestments,,-0.05142108241447614,-0.04477285596168001
ratio.capitalExpenditureCoverageRatio,,-0.05233881109998165,-0.087763415969716
key_metrics.capexToOperatingCashFlow,,-0.05233881109998165,-0.087763415969716
income_statement.grossProfit,,-0.052724452187555164,-0.08996488527071268
balance_sheet.commonStock,,-0.054087589805980156,-0.0785253395452621
ratio.dividendPaidAndCapexCoverageRatio,,-0.06396959521023292,0.018725832561554787
key_metrics.incomeQuality,,-0.07092839815732463,0.02743499365742393
ratio.priceEarningsToGrowthRatio,,-0.07153180316029001,0.10904204124990197
cash_flow.stockBasedCompensation,,-0.0739920532792645,-0.13151338901788634
income_statement_growht.growthWeightedAverageShsOutDil,,-0.07446403410406081,-0.032699886668861894
financial_growth.weightedAverageSharesDilutedGrowth,,-0.07464039207638956,0.03304976892928721
income_statement_growht.growthWeightedAverageShsOut,,-0.07464463127719086,-0.06249637284120043
financial_growth.weightedAverageSharesGrowth,,-0.0762935137192745,0.04664077431663278
cash_flow.otherWorkingCapital,,-0.0775333870356476,0.014688627196483246
income_statement_growht.growthGrossProfitRatio,,-0.07960800267205684,0.17411895543761108
income_statement.grossProfitRatio,,-0.08153206022154305,0.15663726829534502
key_metrics.receivablesTurnover,,-0.0864499297041205,0.016216220723376813
ratio.receivablesTurnover,,-0.0864499297041205,0.016216220723376813
income_statement_growht.growthNetIncome,,-0.08826629118504047,0.035123978139533274
income_statement_growht.growthTotalOtherIncomeExpensesNet,,-0.08904277127418667,-0.05067267571485762
ratio.longTermDebtToCapitalization,,-0.08940759741608525,-0.07298197370719531
key_metrics.averagePayables,,-0.09053090035821623,-0.14395467340720608
income_statement_growht.growthEPSDiluted,,-0.09123625710522602,0.023031719063142417
income_statement_growht.growthEPS,,-0.09148660816474874,0.0226217477053482
balance_sheet.inventory,,-0.09773507284625524,-0.1322812891371887
balance_sheet.deferredRevenue,,-0.10244368556566741,-0.14271312890986557
financial_growth.freeCashFlowGrowth,,-0.10371157719003166,0.0030217056935390478
key_metrics.averageReceivables,,-0.10532888860879791,-0.14388332577906243
ratio.totalDebtToCapitalization,,-0.10781925429941167,-0.1405199945139991
financial_growth.threeYNetIncomeGrowthPerShare,,-0.10828260142864257,0.07989215320966432
key_metrics.capexPerShare,,-0.10949891652722785,0.015419080124962478
key_metrics.grahamNetNet,,-0.11147928948454089,0.048572034558581646
cash_flow.otherFinancingActivites,,-0.113839706880428,0.045922785285650004
balance_sheet.totalStockholdersEquity,,-0.12001872265331219,-0.02047066967440116
financial_growth.tenYShareholdersEquityGrowthPerShare,,-0.12059761876076124,0.04591803846575189
balance_sheet.accountPayables,,-0.12098684804486022,-0.1456388365833232
balance_sheet.cashAndCashEquivalents,,-0.12517251585419217,-0.060772328603508195
enterprise_value.minusCashAndCashEquivalents,,-0.12517251585419217,-0.060772328603508195
balance_sheet.shortTermDebt,,-0.1323806732655157,-0.20020055480192442
balance_sheet.retainedEarnings,,-0.1340902128979859,-0.06447413024921128
cash_flow.cashAtEndOfPeriod,,-0.13420214111292256,-0.08655336890991418
income_statement.weightedAverageShsOutDil,,-0.13921008905168566,-0.13663754564233196
income_statement.weightedAverageShsOut,,-0.1396363096117831,-0.13650633638822293
enterprise_value.numberOfShares,,-0.1396363096117831,-0.13650633638822293
balance_sheet.othertotalStockholdersEquity,,-0.141459094104033,-0.14384940839447255
cash_flow.otherInvestingActivites,,-0.14176687234759847,-0.05079045453857513
balance_sheet.cashAndShortTermInvestments,,-0.14585572090904322,-0.13223936900349453
balance_sheet.otherNonCurrentLiabilities,,-0.1494191283452126,-0.12246591612853489
income_statement.generalAndAdministrativeExpenses,,-0.15070092984251893,-0.08084827530431045
cash_flow.otherNonCashItems,,-0.15459651965866525,-0.03170858495704777
balance_sheet.totalCurrentLiabilities,,-0.1593381915340528,-0.18795488278355335
cash_flow.accountsReceivables,,-0.16333298171641025,-0.11472148906646756
balance_sheet.totalCurrentAssets,,-0.1641291282056752,-0.18601343940374207
cash_flow.cashAtBeginningOfPeriod,,-0.1663129316386263,-0.1806070754834469
income_statement.costAndExpenses,,-0.1691673094181358,-0.1709177413154545
key_metrics.debtToAssets,,-0.1692410837647798,-0.16091936841736673
ratio.debtRatio,,-0.1692410837647798,-0.16091936841736673
income_statement.revenue,,-0.1724975152448342,-0.2030276352893552
balance_sheet.otherCurrentAssets,,-0.17269365220981758,-0.12213627940534019
balance_sheet.netReceivables,,-0.17301072349877733,-0.1638081812227901
income_statement.depreciationAndAmortization,,-0.17584225528693245,-0.13719791491896982
balance_sheet.taxAssets,,-0.17628993125963224,-0.10047601030460207
balance_sheet.intangibleAssets,,-0.17646002638499794,-0.10619911046565839
balance_sheet.propertyPlantEquipmentNet,,-0.17772175018445177,-0.1234739118982886
cash_flow.depreciationAndAmortization,,-0.17941945070083737,-0.13620484032554847
balance_sheet.otherLiabilities,,-0.18625125555684666,-0.1508356177305437
income_statement.costOfRevenue,,-0.19445047729217668,-0.19306798318081828
balance_sheet.otherNonCurrentAssets,,-0.203892672866503,-0.15018124903534705
balance_sheet.taxPayables,,-0.2051500614896328,-0.17917593012768002
balance_sheet.goodwill,,-0.20649445909850958,-0.09663983722294384
balance_sheet.totalLiabilitiesAndStockholdersEquity,,-0.20712902726133633,-0.14980445671308731
balance_sheet.goodwillAndIntangibleAssets,,-0.20795684598259703,-0.11723972126228654
balance_sheet.totalAssets,,-0.20899643710669005,-0.1496493649512496
balance_sheet.shortTermInvestments,,-0.20943843461657366,-0.20133110582832475
balance_sheet.otherCurrentLiabilities,,-0.2102155972642817,-0.1556931881922026
balance_sheet.totalLiabilities,,-0.21373732161244463,-0.17296959038564208
balance_sheet.totalNonCurrentLiabilities,,-0.22677539859296594,-0.1588126256554027
balance_sheet.totalNonCurrentAssets,,-0.23265977216885034,-0.14844459014947234
balance_sheet.totalDebt,,-0.23355757363465796,-0.16719494937869211
enterprise_value.addTotalDebt,,-0.23425824256671485,-0.16786460871621633
balance_sheet.longTermDebt,,-0.24349830715474094,-0.15323830988736334
income_statement.interestExpense,,-0.2567497678758821,-0.19570532525776035
balance_sheet.netDebt,,-0.26221738637820324,-0.18633363962911292
income_statement.sellingAndMarketingExpenses,,-0.2790886563400558,-0.2581855720153066
cash_flow.commonStockIssued,,-0.2905341517636636,-0.012083095101963027
cash_flow.salesMaturitiesOfInvestments,,-0.29949016273500206,-0.293145301129962
balance_sheet.deferredRevenueNonCurrent,,-0.43003784133901574,-0.43220628572843495
financial_growth.bookValueperShareGrowth,,,
key_metrics.investedCapital,,,
ratio.ebtPerEbit,,,
