,describe,Pearson,Spearman
financial_growth.freeCashFlowGrowth,,0.14661795719915194,0.13325011976729279
income_statement.totalOtherIncomeExpensesNet,,0.145298812583912,0.10295253683979423
enterprise_value.enterpriseValue,,0.1414353925486038,0.13784149643120847
ratio.operatingCashFlowSalesRatio,,0.13749099250700175,0.1307839332008458
ratio.netProfitMargin,,0.1370834190872253,0.15622587000117197
financial_growth.threeYOperatingCFGrowthPerShare,,0.13689556091415436,0.267101323690385
cash_flow.netIncome,,0.13680031524204297,0.10430151737470889
income_statement.operatingIncome,,0.1347654806497094,0.12220458418030081
cash_flow.stockBasedCompensation,,0.13103064721772595,-0.016627951979170923
income_statement.ebitdaratio,,0.13026310084343368,0.11435546062304086
balance_sheet.inventory,,0.12315956753408576,0.00715053325605665
key_metrics.evToFreeCashFlow,,0.11878198727017585,0.250743387026311
key_metrics.pfcfRatio,,0.11869169188326054,0.2954488622155539
ratio.priceToFreeCashFlowsRatio,,0.11869169188326054,0.2954488622155539
cash_flow.freeCashFlow,,0.11719837808814405,0.11105182082700184
key_metrics.interestCoverage,,0.11615875179714012,0.1908587825374052
ratio.interestCoverage,,0.11615875179714012,0.1908587825374052
financial_growth.tenYRevenueGrowthPerShare,,0.11601659561448911,0.09087501703693608
key_metrics.inventoryTurnover,,0.11410084652172622,0.018744098555080406
ratio.inventoryTurnover,,0.11410084652172622,0.018744098555080406
cash_flow.changeInWorkingCapital,,0.1115037162129091,0.14580535142927464
ratio.assetTurnover,,0.1104657769935278,0.1055839202825759
ratio.fixedAssetTurnover,,0.1096834266272387,0.10931069182534979
balance_sheet.totalInvestments,,0.10902367442910521,0.1467276851102701
income_statement.ebitda,,0.10818582085277922,0.06661628769551985
cash_flow.otherInvestingActivites,,0.10815298244396236,0.054089331853489096
income_statement.incomeTaxExpense,,0.1078839784358402,0.13564522567260287
financial_growth.fiveYDividendperShareGrowthPerShare,,0.10723617681252162,0.16482428257192436
S&P500_INFO.CIK,,0.10661575685357683,0.07159282807948673
income_statement.revenue,,0.105976366406171,-0.018929807511827663
key_metrics.netDebtToEBITDA,,0.10437098407978751,-0.08801444026362641
cash_flow.netCashProvidedByOperatingActivities,,0.1034848573971845,0.03959879996825992
cash_flow.operatingCashFlow,,0.1034848573971845,0.03959879996825992
income_statement.costOfRevenue,,0.10326028350647071,-0.013458705834140447
income_statement.costAndExpenses,,0.1004101508075781,-0.06603145072515464
balance_sheet.othertotalStockholdersEquity,,0.09904167187904894,0.06655374887082204
income_statement.sellingAndMarketingExpenses,,0.09687548513424353,-0.1117487163998792
key_metrics.evToOperatingCashFlow,,0.09594106730349038,0.39298632543675455
ratio.priceCashFlowRatio,,0.09560485877353861,0.43273794639135976
ratio.priceToOperatingCashFlowsRatio,,0.09560485877353861,0.43273794639135976
key_metrics.pocfratio,,0.09560485877353861,0.43273794639135976
financial_growth.epsgrowth,,0.09408131804045328,0.2002742519601983
financial_growth.epsdilutedGrowth,,0.09298548217656859,0.19987957526106678
income_statement.grossProfit,,0.0914082688751051,-0.06719781428960306
income_statement.eps,,0.08810368945489286,0.21053254677548663
financial_growth.netIncomeGrowth,,0.0880008998168955,0.20300392267283865
income_statement.epsdiluted,,0.08756938069297424,0.20984135242681184
key_metrics.netCurrentAssetValue,,0.08557649587922658,0.13463833762874522
balance_sheet.accountPayables,,0.08058760594513024,-0.10300543494029765
cash_flow.salesMaturitiesOfInvestments,,0.0791510180286973,0.04771603142408024
financial_growth.receivablesGrowth,,0.07862925790158524,0.10569468638722589
ratio.freeCashFlowOperatingCashFlowRatio,,0.07789011909151727,0.20432221423639002
key_metrics.averageInventory,,0.0769247623558401,0.0007264584125173269
cash_flow.otherWorkingCapital,,0.0767705059478029,0.016104999750475878
income_statement_growht.growthDepreciationAndAmortization,,0.07676789087187978,0.1584604001040689
financial_growth.fiveYShareholdersEquityGrowthPerShare,,0.07291559642792514,0.05700721257892063
ratio.payablesTurnover,,0.07257887974014156,0.11324190178126753
key_metrics.payablesTurnover,,0.07257887974014156,0.11324190178126753
ratio.longTermDebtToCapitalization,,0.07157753220331135,-0.04029345410637111
key_metrics.roe,,0.06570777937002864,0.09297278443610515
ratio.returnOnEquity,,0.06570777937002864,0.09297278443610515
income_statement_growht.growthGrossProfitRatio,,0.06511541079200282,0.24722871715079375
balance_sheet.taxPayables,,0.0642801894944991,-0.21618973473637562
balance_sheet.shortTermInvestments,,0.06285883036235414,0.06011631687317126
income_statement.grossProfitRatio,,0.06151481949495653,-0.06564290773295156
financial_growth.tenYOperatingCFGrowthPerShare,,0.06071342127252765,0.16103803636905617
balance_sheet.cashAndShortTermInvestments,,0.0605275185774778,-0.013168061221534941
key_metrics.evToSales,,0.05977513847102313,0.3710616929024742
ratio.priceToSalesRatio,,0.059535048392812207,0.3950880577287179
ratio.priceSalesRatio,,0.059535048392812207,0.3950880577287179
key_metrics.priceToSalesRatio,,0.059535048392812207,0.3950880577287179
cash_flow.cashAtBeginningOfPeriod,,0.05861203776940452,-0.030196641038755325
cash_flow.deferredIncomeTax,,0.05387326885537942,0.12689425434328824
financial_growth.tenYDividendperShareGrowthPerShare,,0.05205953585699014,0.1124225834911239
cash_flow.depreciationAndAmortization,,0.05159350106455099,-0.0906389738107752
income_statement.depreciationAndAmortization,,0.050310208815886284,-0.09918743549268964
income_statement_growht.growthTotalOtherIncomeExpensesNet,,0.0501825141059847,0.054557415064918735
balance_sheet.otherNonCurrentAssets,,0.049886921857251736,-0.05494505845455932
financial_growth.assetGrowth,,0.047310796327991414,0.09597462464487203
ratio.shortTermCoverageRatios,,0.046909347669858326,0.16547067226253037
ratio.companyEquityMultiplier,,0.0465676076651568,-0.13820551733416908
ratio.debtEquityRatio,,0.04568798709086128,-0.14450963277182635
key_metrics.debtToEquity,,0.04568798709086128,-0.14450963277182635
financial_growth.tenYShareholdersEquityGrowthPerShare,,0.04377633773190231,0.05201023884394501
enterprise_value.minusCashAndCashEquivalents,,0.04275912539216252,-0.04864813193118941
balance_sheet.cashAndCashEquivalents,,0.04275912539216252,-0.04864813193118941
cash_flow.cashAtEndOfPeriod,,0.042475850784128674,-0.019757307481051797
income_statement_growht.growthNetIncomeRatio,,0.03856495265915594,0.1610337901380562
income_statement.operatingExpenses,,0.03729328870415109,-0.18245378226066253
key_metrics.marketCap,,0.037073680855237594,0.2443682349158718
income_statement.interestExpense,,0.03676397673736836,-0.0423886238091059
key_metrics.capexToDepreciation,,0.03596448048276671,0.06486740732802249
balance_sheet.deferredRevenue,,0.03589984986525968,-0.04134035159360092
key_metrics.enterpriseValue,,0.034668198490911524,0.1935025860003664
cash_flow.debtRepayment,,0.0332426187677848,0.032232607176188775
key_metrics.daysOfInventoryOnHand,,0.03316999715384784,-0.018744098555080406
ratio.daysOfInventoryOutstanding,,0.03316999715384784,-0.018744098555080406
balance_sheet.longTermInvestments,,0.03153930895323887,0.056489060671863885
balance_sheet.propertyPlantEquipmentNet,,0.03144682335026773,-0.10853536260737567
cash_flow.effectOfForexChangesOnCash,,0.02819727682715723,0.2200422766556172
financial_growth.threeYNetIncomeGrowthPerShare,,0.02726730823992754,0.17736584178005052
ratio.grossProfitMargin,,0.02315989034819253,-0.019592980625880996
balance_sheet.totalStockholdersEquity,,0.02312069855887545,-0.03393214022683804
cash_flow.dividendsPaid,,0.022554866718253092,0.061866261491659275
key_metrics.ptbRatio,,0.021652040820762553,0.229553817025685
ratio.priceToBookRatio,,0.021652040820762553,0.229553817025685
ratio.priceBookValueRatio,,0.021652040820762553,0.229553817025685
key_metrics.pbRatio,,0.021652040820762553,0.229553817025685
ratio.priceFairValue,,0.021652040820762553,0.229553817025685
income_statement.generalAndAdministrativeExpenses,,0.020361354685551558,-0.13845626231517552
ratio.debtRatio,,0.02007612388124683,-0.11305247254211558
key_metrics.debtToAssets,,0.02007612388124683,-0.11305247254211558
balance_sheet.retainedEarnings,,0.019772103992300505,-0.0017880394902478583
income_statement_growht.growthOperatingIncome,,0.01871000137858411,0.226322503002019
balance_sheet.totalCurrentAssets,,0.01776374346735712,-0.04802314266654106
ratio.freeCashFlowPerShare,,0.017401268513252383,0.16873146858143107
key_metrics.freeCashFlowPerShare,,0.017401268513252383,0.16873146858143107
key_metrics.revenuePerShare,,0.01680739504799361,0.019480476952858903
ratio.cashFlowCoverageRatios,,0.01642711910052105,0.1518049695264885
ratio.cashFlowToDebtRatio,,0.01642711910052105,0.1518049695264885
income_statement_growht.growthNetIncome,,0.01599806927894854,0.18473735428692817
financial_growth.tenYNetIncomeGrowthPerShare,,0.015917144103412124,0.12114332444167526
key_metrics.grahamNumber,,0.010728401970535888,0.06354389998923475
key_metrics.operatingCashFlowPerShare,,0.010551776387733558,0.0660492897327364
ratio.operatingCashFlowPerShare,,0.010551776387733558,0.0660492897327364
balance_sheet.goodwill,,0.009947845980249113,-0.11597313559294914
key_metrics.shareholdersEquityPerShare,,0.0098763549215332,-0.03516535989078839
key_metrics.bookValuePerShare,,0.0098763549215332,-0.03516535989078839
key_metrics.netIncomePerShare,,0.009848040971522693,0.15319136521714408
ratio.cashPerShare,,0.009721741342033447,-0.018838649447275542
income_statement_growht.growthIncomeBeforeTaxRatio,,0.009141359012778244,0.22475442165638038
balance_sheet.totalCurrentLiabilities,,0.00823966131074608,-0.13347514753702935
key_metrics.receivablesTurnover,,0.008188359290493675,0.11886608427723346
ratio.receivablesTurnover,,0.008188359290493675,0.11886608427723346
key_metrics.cashPerShare,,0.008086982498864002,-0.040990629199348295
key_metrics.capexToRevenue,,0.006620751582013413,-0.07230021791162076
key_metrics.dividendYield,,0.006473880457491491,-0.41886853302381194
ratio.dividendYield,,0.006473880457491491,-0.41886853302381194
income_statement_growht.growthOperatingIncomeRatio,,0.005940953444628132,0.19402502805051897
key_metrics.capexToOperatingCashFlow,,0.005923807443356897,-0.21209707188701937
ratio.capitalExpenditureCoverageRatio,,0.005923807443356897,-0.21209707188701937
key_metrics.tangibleBookValuePerShare,,0.005166082483980057,-0.031847257006889146
balance_sheet.otherNonCurrentLiabilities,,0.004583118110768901,-0.18808238404271974
income_statement_growht.growthIncomeBeforeTax,,0.003848371209697213,0.23739951875826984
key_metrics.salesGeneralAndAdministrativeToRevenue,,0.002640256945229637,-0.1178897090751194
key_metrics.interestDebtPerShare,,0.002535372151320514,-0.045068409959632766
key_metrics.workingCapital,,0.001216178776335687,-0.00036366897918928786
key_metrics.grahamNetNet,,0.0011333539680727894,0.10388019854977404
key_metrics.earningsYield,,-0.0002667048621032352,-0.24656402195787042
key_metrics.capexPerShare,,-0.0011167246220123814,0.06960787816001619
ratio.effectiveTaxRate,,-0.0015927862019650318,0.10574659080534973
key_metrics.freeCashFlowYield,,-0.002003405358689976,-0.2128853641981924
balance_sheet.totalLiabilitiesAndStockholdersEquity,,-0.00382769567735949,-0.08346978183112146
balance_sheet.totalAssets,,-0.003941824428236514,-0.0833133174686269
income_statement_growht.growthIncomeTaxExpense,,-0.005841941321760742,0.18587082333533864
ratio.payoutRatio,,-0.006645248429721844,-0.04783257702412228
key_metrics.payoutRatio,,-0.006645248429721844,-0.04783257702412228
balance_sheet.accumulatedOtherComprehensiveIncomeLoss,,-0.0070270244068551,0.07211096516182809
ratio.dividendPayoutRatio,,-0.007269318187632141,-0.05866353088647147
key_metrics.averagePayables,,-0.008819768018906693,-0.12037195253372586
financial_growth.fiveYNetIncomeGrowthPerShare,,-0.009203898258896294,0.12952944234105773
financial_growth.inventoryGrowth,,-0.010037807550410753,0.05806860406685799
income_statement_growht.growthSellingAndMarketingExpenses,,-0.010319650444639747,0.1577518333911429
balance_sheet.totalLiabilities,,-0.011745922007120876,-0.10619224223110642
ratio.netIncomePerEBT,,-0.012191367772993303,-0.11221816862249233
financial_growth.threeYShareholdersEquityGrowthPerShare,,-0.012615115985927053,0.01755889441987084
balance_sheet.otherCurrentAssets,,-0.015589941197292548,0.006012546444798304
financial_growth.dividendsperShareGrowth,,-0.015667941077772203,0.1225370288561043
balance_sheet.totalNonCurrentAssets,,-0.01686401533710126,-0.12598674711981594
key_metrics.incomeQuality,,-0.01933839429563389,-0.050412958903188025
balance_sheet.deferredTaxLiabilitiesNonCurrent,,-0.020161350928583056,-0.06559001909193343
ratio.cashConversionCycle,,-0.021278601195593858,-0.11076716988480997
income_statement_growht.growthOperatingExpenses,,-0.021562880747620628,0.06792259902221695
balance_sheet.totalNonCurrentLiabilities,,-0.02188201547050985,-0.09624944199384113
financial_growth.weightedAverageSharesDilutedGrowth,,-0.022884157965397018,0.06008422744520377
balance_sheet.otherAssets,,-0.02592820698164135,-0.0647396725542148
income_statement_growht.growthGeneralAndAdministrativeExpenses,,-0.026645445538075154,0.12832400477055508
cash_flow.otherFinancingActivites,,-0.028566306029175606,0.11636983606764219
key_metrics.tangibleAssetValue,,-0.02915627264062471,0.07865569074232963
key_metrics.daysPayablesOutstanding,,-0.030077203949738566,-0.11324190178126753
ratio.daysOfPayablesOutstanding,,-0.030077203949738566,-0.11324190178126753
financial_growth.sgaexpensesGrowth,,-0.03094125024610171,0.10466488467973148
balance_sheet.taxAssets,,-0.03381414391871261,-0.07049754344007496
cash_flow.netChangeInCash,,-0.0339724805970218,0.08206919223288336
income_statement_growht.growthEPSDiluted,,-0.03460767447099977,0.17610459759960626
income_statement_growht.growthEPS,,-0.03465077587105898,0.17527796357762157
ratio.dividendPaidAndCapexCoverageRatio,,-0.036087182094600385,-0.10594363201842524
cash_flow.commonStockRepurchased,,-0.03695726970470423,-0.012320401989199146
financial_growth.weightedAverageSharesGrowth,,-0.039248615110338766,0.029875230370821303
balance_sheet.longTermDebt,,-0.039608011020313076,-0.04091445193148774
balance_sheet.goodwillAndIntangibleAssets,,-0.039617967526573615,-0.1680237189042382
balance_sheet.totalDebt,,-0.04066715484951129,-0.08574794653504417
income_statement_growht.growthWeightedAverageShsOut,,-0.04176740424708941,0.03279805700998389
income_statement_growht.growthWeightedAverageShsOutDil,,-0.041944885950520414,0.0728347413780652
balance_sheet.netReceivables,,-0.0440969943301191,-0.09589395698050168
financial_growth.debtGrowth,,-0.04625057660061919,-0.04192667256569628
balance_sheet.intangibleAssets,,-0.04820535281108211,-0.13789463450670603
ratio.operatingCycle,,-0.05115846782641803,-0.1053280550327928
cash_flow.otherNonCashItems,,-0.0535670227332513,-0.11572358870529513
cash_flow.capitalExpenditure,,-0.05435033776426003,0.10035341915570575
cash_flow.investmentsInPropertyPlantAndEquipment,,-0.05435033776426003,0.10035341915570575
income_statement_growht.growthInterestExpense,,-0.05509476628696771,-0.0414336547239648
S&P500_INFO.Column1,,-0.05707782790436341,-0.023993512254333615
enterprise_value.addTotalDebt,,-0.05777895602561061,-0.06371483432466675
balance_sheet.netDebt,,-0.06209202069743026,-0.0735035131955317
ratio.totalDebtToCapitalization,,-0.06533246832249025,-0.09294421003281762
balance_sheet.otherCurrentLiabilities,,-0.0688792748428858,-0.013653113717971493
ratio.priceEarningsToGrowthRatio,,-0.07162471253736706,0.1427821241024542
ratio.priceEarningsRatio,,-0.0723359582151528,0.3340144559949511
key_metrics.peRatio,,-0.0723359582151528,0.3340144559949511
income_statement_growht.growthEBITDA,,-0.0782582821223241,0.19039770984925933
income_statement_growht.growthEBITDARatio,,-0.08214132034157039,0.14985452896268936
income_statement.otherExpenses,,-0.0823684203601022,-0.15669441118357194
balance_sheet.deferredRevenueNonCurrent,,-0.08477155399859634,-0.1529175050301811
balance_sheet.commonStock,,-0.08601573585244657,-0.17146337685592433
key_metrics.averageReceivables,,-0.09135414252301546,-0.15168131689862646
income_statement.weightedAverageShsOutDil,,-0.09498561718871956,-0.10190278558197957
income_statement.weightedAverageShsOut,,-0.09612446875110033,-0.10488042068081253
enterprise_value.numberOfShares,,-0.09612446875110033,-0.10488042068081253
balance_sheet.shortTermDebt,,-0.09877477652034405,-0.2517207094177473
cash_flow.acquisitionsNet,,-0.10680069922796322,-0.004032258064516129
balance_sheet.otherLiabilities,,-0.11318940569822387,-0.1714067121067645
cash_flow.purchasesOfInvestments,,-0.11466469346460963,-0.10208201450805769
cash_flow.netCashUsedForInvestingActivites,,-0.11652538540023237,-0.05493718480498941
ratio.enterpriseValueMultiple,,-0.11801833138694336,0.37264828985752335
key_metrics.enterpriseValueOverEBITDA,,-0.11801833138694336,0.37264828985752335
cash_flow.netCashUsedProvidedByFinancingActivities,,-0.1276210110114652,-0.09276058607621378
key_metrics.daysSalesOutstanding,,-0.12961523395152535,-0.11886608427723346
ratio.daysOfSalesOutstanding,,-0.12961523395152535,-0.11886608427723346
cash_flow.accountsReceivables,,-0.13100217156087227,-0.06940252389129296
key_metrics.intangiblesToTotalAssets,,-0.15104164626192362,-0.19208680514965817
cash_flow.inventory,,-0.1596810124478648,-0.10438575568890383
cash_flow.commonStockIssued,,-0.2721536805642222,-0.0038652637192005167
financial_growth.bookValueperShareGrowth,,,
key_metrics.investedCapital,,,
ratio.ebtPerEbit,,,
