,describe,Pearson,Spearman
key_metrics.netDebtToEBITDA,,0.16563751453677072,0.116037585602803
income_statement_growht.growthGrossProfit,,0.16456206896764408,0.09252609904995845
cash_flow.accountsPayables,,0.16177616460999356,0.1002710027100271
financial_growth.fiveYNetIncomeGrowthPerShare,,0.15719454811075229,0.09752939907217607
income_statement_growht.growthEBITDARatio,,0.1543496811296558,0.14554058447422605
ratio.receivablesTurnover,,0.15174206610642083,0.24644051600573338
key_metrics.receivablesTurnover,,0.15174206610642083,0.24644051600573338
ratio.enterpriseValueMultiple,,0.14808231182259599,0.27744863831820354
key_metrics.enterpriseValueOverEBITDA,,0.14808231182259599,0.27744863831820354
ratio.totalDebtToCapitalization,,0.14712985845462126,-0.0912280701754386
cash_flow.changeInWorkingCapital,,0.14377127534585007,0.049384098544232924
financial_growth.receivablesGrowth,,0.14176567982141688,0.19323505714541495
income_statement.totalOtherIncomeExpensesNet,,0.1414071199262155,0.20073041480611697
financial_growth.epsdilutedGrowth,,0.13178213088497848,0.22489630270657396
financial_growth.epsgrowth,,0.13143653095088284,0.22468741607233444
financial_growth.tenYShareholdersEquityGrowthPerShare,,0.13089381647861792,0.28366444214971565
key_metrics.grahamNumber,,0.12560778645578577,0.14957716701902748
ratio.freeCashFlowPerShare,,0.12390276988684557,0.05442152074068674
key_metrics.freeCashFlowPerShare,,0.12390276988684557,0.05442152074068674
income_statement_growht.growthRevenue,,0.1192881531024729,0.08355308311960409
financial_growth.netIncomeGrowth,,0.11924073321217292,0.18396127587327962
financial_growth.threeYShareholdersEquityGrowthPerShare,,0.11704738470702485,0.1457238413760153
ratio.cashPerShare,,0.11681688409018856,0.030897009966777408
financial_growth.grossProfitGrowth,,0.11565505658399403,0.0941299714626305
financial_growth.fiveYDividendperShareGrowthPerShare,,0.1104174864381588,0.17938121047877145
key_metrics.stockBasedCompensationToRevenue,,0.11015583670894465,-0.03538573119059434
financial_growth.fiveYOperatingCFGrowthPerShare,,0.11000116482940356,0.10797897754419493
income_statement_growht.growthOperatingIncomeRatio,,0.10621136540490433,-0.004139724740815663
S&P500_INFO.CIK,,0.10620977064974399,0.07236116177324466
income_statement.sellingAndMarketingExpenses,,0.10512396725097771,0.28484848484848485
cash_flow.inventory,,0.09882878002569903,0.04932458576442585
key_metrics.interestDebtPerShare,,0.09790062041759008,0.26961070204855286
ratio.operatingCashFlowPerShare,,0.08949158371196238,0.12852664576802508
key_metrics.operatingCashFlowPerShare,,0.08949158371196238,0.12852664576802508
key_metrics.tangibleBookValuePerShare,,0.08920401463398794,0.18389589560399505
key_metrics.revenuePerShare,,0.0815655210478945,0.010078734417146606
ratio.interestCoverage,,0.0813415135794343,0.07777914968926204
key_metrics.interestCoverage,,0.0813415135794343,0.07777914968926204
financial_growth.fiveYRevenueGrowthPerShare,,0.08059567493689106,0.024860132854522755
ratio.debtEquityRatio,,0.07866182635673435,-0.033285555024685456
key_metrics.debtToEquity,,0.07866182635673435,-0.033285555024685456
key_metrics.cashPerShare,,0.07812673285497478,0.025288254836818447
balance_sheet.shortTermDebt,,0.07769960146840649,0.035378982146768066
ratio.operatingCashFlowSalesRatio,,0.07649437863489546,0.03368370759675107
income_statement_growht.growthIncomeBeforeTax,,0.0747071407391726,0.01106093992703103
key_metrics.tangibleAssetValue,,0.07211443078324418,0.158011634056055
income_statement_growht.growthGrossProfitRatio,,0.07100981500511695,0.13083119604089152
income_statement.operatingExpenses,,0.06903660883717049,0.1601063829787234
cash_flow.purchasesOfInvestments,,0.06828869493650246,0.19032258064516128
enterprise_value.enterpriseValue,,0.06748524708926985,0.2470464725643897
balance_sheet.otherAssets,,0.0674065876324994,-0.19321333537616578
key_metrics.inventoryTurnover,,0.0658490979662838,0.21686449931316262
ratio.inventoryTurnover,,0.0658490979662838,0.21686449931316262
enterprise_value.marketCapitalization,,0.06340709621320742,0.26950113788245494
ratio.payablesTurnover,,0.06276937287742802,0.04566013696448479
key_metrics.payablesTurnover,,0.06276937287742802,0.04566013696448479
ratio.assetTurnover,,0.061385630077789646,-0.07169931517757605
balance_sheet.otherCurrentAssets,,0.05725690609708006,-0.20729795564657613
balance_sheet.longTermInvestments,,0.05650254721092887,0.11174134997163924
balance_sheet.propertyPlantEquipmentNet,,0.05428130500777094,0.22157054871220605
income_statement_growht.growthIncomeBeforeTaxRatio,,0.0510138398428513,-0.01968717263302388
cash_flow.netIncome,,0.04896742343728656,0.11185610302351624
income_statement.interestExpense,,0.04830061853861479,0.025439597741731337
income_statement_growht.growthCostOfRevenue,,0.04694294355497568,-0.012130232020568328
ratio.quickRatio,,0.04625074073040845,-0.0494824016563147
balance_sheet.deferredTaxLiabilitiesNonCurrent,,0.04592736300631346,0.21263541561202795
ratio.companyEquityMultiplier,,0.04537234054992354,-0.06032807771938207
income_statement.costAndExpenses,,0.044534451580636014,0.05306550951847704
key_metrics.shareholdersEquityPerShare,,0.03825681674908409,0.1099548006123788
key_metrics.bookValuePerShare,,0.03825681674908409,0.1099548006123788
key_metrics.marketCap,,0.0362643818692556,0.231355252606255
financial_growth.tenYDividendperShareGrowthPerShare,,0.03581939246547315,0.10363389001939233
balance_sheet.totalNonCurrentLiabilities,,0.03351461082259701,0.10408734602463605
balance_sheet.netDebt,,0.03243788465632492,0.09830627099664054
enterprise_value.addTotalDebt,,0.02999344680537715,0.08167693169092945
ratio.shortTermCoverageRatios,,0.029865630477081708,0.03333333333333333
balance_sheet.retainedEarnings,,0.029636731627964576,0.09448903156768325
key_metrics.enterpriseValue,,0.029584064284518312,0.18144609014174232
income_statement.eps,,0.02891155275221789,0.07718177779354846
income_statement.epsdiluted,,0.028038900537855696,0.07744158828066341
financial_growth.tenYOperatingCFGrowthPerShare,,0.026887652049307396,0.10854923477644375
ratio.netIncomePerEBT,,0.026527244477225834,0.004124860646599777
balance_sheet.totalDebt,,0.02564010674154077,0.06342385218365061
income_statement.netIncome,,0.02523278595054227,0.0742441209406495
balance_sheet.taxAssets,,0.02497720080952065,-0.13036177834678092
income_statement.revenue,,0.02393361706991846,-0.0010475743235920962
balance_sheet.shortTermInvestments,,0.02344433940137009,-0.08961038961038961
balance_sheet.longTermDebt,,0.02214217911123945,0.08747200447928331
balance_sheet.totalNonCurrentAssets,,0.02205025021812374,0.09910414333706608
income_statement.costOfRevenue,,0.02200498929200696,-0.003909164155053564
financial_growth.threeYNetIncomeGrowthPerShare,,0.020447897416560796,0.1047115577269855
balance_sheet.totalStockholdersEquity,,0.01743967959027461,0.04682250839865622
ratio.longTermDebtToCapitalization,,0.015745297308328143,0.02543398630355152
income_statement_growht.growthInterestExpense,,0.015416723920503559,0.11078573411506654
balance_sheet.totalLiabilitiesAndStockholdersEquity,,0.015129948797094164,0.062360022396416574
income_statement.grossProfit,,0.013870704912642895,0.030711086226203808
balance_sheet.accountPayables,,0.012488388653287165,0.02877949600905083
balance_sheet.totalLiabilities,,0.011459529015235625,0.05139977603583427
financial_growth.weightedAverageSharesDilutedGrowth,,0.01094632461623209,0.15856028029941074
balance_sheet.totalAssets,,0.010173700314283989,0.04832026875699888
key_metrics.averagePayables,,0.006851116940504421,0.01051122790253225
cash_flow.debtRepayment,,0.006151072477772135,-0.05564287821404982
financial_growth.weightedAverageSharesGrowth,,0.004940833790991884,0.14169220292815798
income_statement.generalAndAdministrativeExpenses,,0.0035336489421005507,0.045258736948902915
balance_sheet.otherLiabilities,,0.0015686682759867756,-0.10221840515999096
income_statement_growht.growthResearchAndDevelopmentExpenses,,0.001520516702042918,0.11685120411925184
key_metrics.capexPerShare,,0.0007976764310460112,-0.09488226288547058
balance_sheet.otherCurrentLiabilities,,5.559029081292603e-05,-0.09772205907032445
key_metrics.earningsYield,,-0.003941509212025753,-0.029725887584748853
income_statement_growht.growthOperatingIncome,,-0.007536757954888639,-0.01892135967922552
ratio.debtRatio,,-0.008058284640135879,0.0126771778945692
key_metrics.debtToAssets,,-0.008058284640135879,0.0126771778945692
financial_growth.inventoryGrowth,,-0.0081133840825727,-0.05524167091929722
financial_growth.ebitgrowth,,-0.008804907538943496,0.10706209587111223
financial_growth.operatingIncomeGrowth,,-0.008804907538943496,0.10706209587111223
balance_sheet.accumulatedOtherComprehensiveIncomeLoss,,-0.009292053465952977,-0.02407976014160315
income_statement.otherExpenses,,-0.00931676267240552,-0.0048442948698714456
financial_growth.sgaexpensesGrowth,,-0.011521487484973924,0.046424589902850776
income_statement_growht.growthDepreciationAndAmortization,,-0.013344529092363284,0.04663641013920179
cash_flow.depreciationAndAmortization,,-0.013625091549723052,0.02770034843205575
balance_sheet.otherNonCurrentLiabilities,,-0.016779089472630477,0.05690811535881959
key_metrics.workingCapital,,-0.017981419413550293,-0.1270425226946966
cash_flow.investmentsInPropertyPlantAndEquipment,,-0.01877033079355029,-0.14470884658454647
cash_flow.capitalExpenditure,,-0.01877033079355029,-0.14470884658454647
income_statement_growht.growthOtherExpenses,,-0.01927185382554113,0.06457300515438912
income_statement.incomeBeforeTax,,-0.02016414695560111,0.02564389697648376
key_metrics.netCurrentAssetValue,,-0.023067641590264937,-0.11685028209314666
cash_flow.cashAtBeginningOfPeriod,,-0.023128691920762827,-0.03734594610724837
cash_flow.operatingCashFlow,,-0.024506656268188654,0.031872900335946246
cash_flow.netCashProvidedByOperatingActivities,,-0.024506656268188654,0.031872900335946246
ratio.returnOnEquity,,-0.024957833741358407,-0.009953814301640388
key_metrics.roe,,-0.024957833741358407,-0.009953814301640388
income_statement.depreciationAndAmortization,,-0.02530437418991505,-0.06428851436909587
income_statement_growht.growthWeightedAverageShsOutDil,,-0.03144751074050789,0.1579021520904512
balance_sheet.totalCurrentLiabilities,,-0.03146997665598006,-0.024664053751399777
income_statement.ebitda,,-0.03276250042855788,-0.014011758118701008
balance_sheet.cashAndCashEquivalents,,-0.03359718757315268,-0.013637313121064726
enterprise_value.minusCashAndCashEquivalents,,-0.03359718757315268,-0.013637313121064726
balance_sheet.cashAndShortTermInvestments,,-0.03536293476087614,-0.03600310345856585
ratio.grossProfitMargin,,-0.03595340839665881,0.014667940754897277
income_statement_growht.growthWeightedAverageShsOut,,-0.03682231589632859,0.1383178451813765
enterprise_value.numberOfShares,,-0.037100589117062654,-0.05043006445013424
income_statement.weightedAverageShsOut,,-0.037100589117062654,-0.05043006445013424
income_statement.weightedAverageShsOutDil,,-0.03739974343700807,-0.05044378539523265
key_metrics.pfcfRatio,,-0.038979645070300765,-0.07011372749143399
ratio.priceToFreeCashFlowsRatio,,-0.038979645070300765,-0.07011372749143399
cash_flow.cashAtEndOfPeriod,,-0.03929203591876416,-0.022171824177135865
key_metrics.averageInventory,,-0.04109490090336356,-0.07581627980698108
balance_sheet.inventory,,-0.04124479626498685,-0.08336008560727662
cash_flow.netChangeInCash,,-0.0420863912095239,0.04697686605119985
key_metrics.evToFreeCashFlow,,-0.043302031833947235,-0.045134575569358175
financial_growth.threeYDividendperShareGrowthPerShare,,-0.045164243333995664,0.1766937669376694
key_metrics.returnOnTangibleAssets,,-0.047410258271930676,-0.026485109093804745
financial_growth.assetGrowth,,-0.0488738743665242,0.1650204410492077
financial_growth.tenYRevenueGrowthPerShare,,-0.05433902959468465,-0.045882588659587255
cash_flow.dividendsPaid,,-0.05642097212685427,-0.18120762523981226
key_metrics.averageReceivables,,-0.056778305049069215,-0.11670648192387323
cash_flow.freeCashFlow,,-0.05785019755443843,-0.04126597517166841
S&P500_INFO.Column1,,-0.05920207365542943,-0.006703090873777478
key_metrics.grahamNetNet,,-0.06461490974805839,-0.25461106655974336
balance_sheet.totalCurrentAssets,,-0.06581802212358333,-0.07098264277715566
cash_flow.otherNonCashItems,,-0.06590650878969964,-0.1349534390668205
ratio.dividendYield,,-0.0667010321416582,-0.028308190746177988
key_metrics.dividendYield,,-0.0667010321416582,-0.028308190746177988
balance_sheet.totalInvestments,,-0.06679110315674743,0.06373626373626373
balance_sheet.netReceivables,,-0.0699638967089298,-0.11051547881371239
key_metrics.daysPayablesOutstanding,,-0.07287504018643066,-0.04566013696448479
ratio.daysOfPayablesOutstanding,,-0.07287504018643066,-0.04566013696448479
ratio.returnOnCapitalEmployed,,-0.07375834802723827,-0.07727345118649466
key_metrics.roic,,-0.07375834802723827,-0.07727345118649466
income_statement.ebitdaratio,,-0.07663002950777867,-0.0375609579886573
cash_flow.commonStockRepurchased,,-0.0783937941974497,0.03173356235469349
key_metrics.netIncomePerShare,,-0.08106026357064514,0.016093169060290152
income_statement_growht.growthGeneralAndAdministrativeExpenses,,-0.0842774625379248,-0.03965599617773531
ratio.returnOnAssets,,-0.0843287865366376,-0.03476668259276955
key_metrics.capexToRevenue,,-0.08594230968737575,0.008536391145086798
income_statement_growht.growthIncomeTaxExpense,,-0.08645759717694282,-0.03796553841707907
income_statement_growht.growthNetIncomeRatio,,-0.08750612080009493,0.11180146660405303
income_statement_growht.growthNetIncome,,-0.09088336076233804,0.1394429794458693
ratio.cashConversionCycle,,-0.0925867765251246,-0.1628125497690715
financial_growth.threeYOperatingCFGrowthPerShare,,-0.09575472486866628,-0.14151626774347673
income_statement_growht.growthOperatingExpenses,,-0.09697679776742175,-0.21859625040638658
income_statement_growht.growthEPSDiluted,,-0.09896925798883588,0.08072102012065166
income_statement_growht.growthEPS,,-0.09899575630440983,0.08072102012065166
key_metrics.incomeQuality,,-0.10090817107964926,-0.12688326166587036
balance_sheet.intangibleAssets,,-0.10335440911908582,-0.12489617191841383
income_statement.netIncomeRatio,,-0.10640681918760087,-0.040147382870353646
income_statement_growht.growthCostAndExpenses,,-0.1080164638287677,-0.1107466676299534
ratio.effectiveTaxRate,,-0.11309239587699711,-0.009491957318044274
financial_growth.freeCashFlowGrowth,,-0.1172508320591209,-0.10209153632193042
balance_sheet.goodwill,,-0.12152809609097476,-0.08011671607141586
cash_flow.commonStockIssued,,-0.12189309742515486,0.29157592235389895
financial_growth.tenYNetIncomeGrowthPerShare,,-0.1254730243717668,-0.003668141115546445
ratio.fixedAssetTurnover,,-0.13129828757997578,-0.22985347985347984
income_statement.incomeTaxExpense,,-0.13869154401902292,-0.1735308424242233
income_statement_growht.growthTotalOtherIncomeExpensesNet,,-0.1390050769899267,-0.14283179210435273
income_statement.operatingIncome,,-0.14146059837744815,-0.13698256222984992
cash_flow.accountsReceivables,,-0.14248388560840639,-0.11510204081632654
balance_sheet.otherNonCurrentAssets,,-0.1452201836625967,-0.09800664451827243
ratio.daysOfInventoryOutstanding,,-0.14527405867315296,-0.21686449931316262
key_metrics.daysOfInventoryOnHand,,-0.14527405867315296,-0.21686449931316262
income_statement.grossProfitRatio,,-0.14635611094979603,-0.08447783838456814
income_statement.incomeBeforeTaxRatio,,-0.14663771356000327,-0.11671422894917459
ratio.payoutRatio,,-0.14813483360950802,-0.025331383555828105
key_metrics.payoutRatio,,-0.14813483360950802,-0.025331383555828105
ratio.dividendPayoutRatio,,-0.14841417512513114,-0.02381289865343728
financial_growth.dividendsperShareGrowth,,-0.15062308989129042,-0.03771881952898703
income_statement.operatingIncomeRatio,,-0.15165466155717922,-0.11736444749485243
cash_flow.otherWorkingCapital,,-0.15609158700879872,-0.21190837257562456
cash_flow.salesMaturitiesOfInvestments,,-0.15614373099644605,-0.08051948051948052
income_statement_growht.growthEBITDA,,-0.15652761000066007,0.04508904381750533
cash_flow.deferredIncomeTax,,-0.15700971892095578,-0.1458097329831759
ratio.priceEarningsToGrowthRatio,,-0.159919446195055,-0.15090763286432893
balance_sheet.goodwillAndIntangibleAssets,,-0.16449412011665968,-0.1511568740843467
key_metrics.peRatio,,-0.16804350970780613,-0.07492527520594883
ratio.priceEarningsRatio,,-0.16804350970780613,-0.07492527520594883
key_metrics.capexToDepreciation,,-0.16967115227647755,-0.023296007789678677
ratio.operatingCycle,,-0.17909151777225962,-0.2115145723841376
ratio.cashFlowCoverageRatios,,-0.18373005604431464,-0.017543859649122806
ratio.cashFlowToDebtRatio,,-0.18373005604431464,-0.017543859649122806
ratio.freeCashFlowOperatingCashFlowRatio,,-0.1917782610369044,-0.12307692307692308
key_metrics.daysSalesOutstanding,,-0.19408192112263078,-0.24644051600573338
ratio.daysOfSalesOutstanding,,-0.19408192112263078,-0.24644051600573338
ratio.netProfitMargin,,-0.19936416586567768,-0.11391941391941392
financial_growth.debtGrowth,,-0.20478089315293957,-0.03457073796663782
income_statement.researchAndDevelopmentExpenses,,-0.2063123843508825,0.17857142857142858
financial_growth.rdexpenseGrowth,,-0.2110142961402705,-0.2
key_metrics.intangiblesToTotalAssets,,-0.21368970856748387,-0.30047593865679534
balance_sheet.deferredRevenue,,-0.21394453846364248,-0.29473684210526313
balance_sheet.commonStock,,-0.21399618056688205,-0.2252516320854982
cash_flow.otherFinancingActivites,,-0.22095180602696052,-0.1627381029047546
ratio.ebitPerRevenue,,-0.23133395336043402,-0.19221213569039655
ratio.pretaxProfitMargin,,-0.23133395336043402,-0.19221213569039655
financial_growth.threeYRevenueGrowthPerShare,,-0.27818100991435135,-0.2730299153861566
ratio.operatingProfitMargin,,-0.2821595082007021,-0.27341933428889953
cash_flow.stockBasedCompensation,,-0.33484875212032894,-0.28609163681824173
key_metrics.capexToOperatingCashFlow,,-0.4185497802907662,0.007134894091415831
ratio.capitalExpenditureCoverageRatio,,-0.4185497802907662,0.007134894091415831
ratio.dividendPaidAndCapexCoverageRatio,,-0.5774939041067956,-0.20543421859521677
balance_sheet.othertotalStockholdersEquity,,-1.0,-1.0
balance_sheet.taxPayables,,,
cash_flow.acquisitionsNet,,,
financial_growth.bookValueperShareGrowth,,,
key_metrics.investedCapital,,,
ratio.ebtPerEbit,,,
