,describe,Pearson,Spearman
balance_sheet.totalLiabilities,,-0.03994099348160493,0.010323771031937793
income_statement_growht.growthCostAndExpenses,,-0.042798452021738646,-0.16118088108068374
financial_growth.weightedAverageSharesDilutedGrowth,,-0.04293637758976376,0.062418990931479
balance_sheet.totalNonCurrentAssets,,-0.043775562086088925,-0.047225890771085764
financial_growth.weightedAverageSharesGrowth,,-0.043893177342407136,0.05445009841494332
key_metrics.netDebtToEBITDA,,-0.048306545622524066,-0.0752468505277494
balance_sheet.otherCurrentLiabilities,,-0.04899241211351395,0.013959907986746643
balance_sheet.netReceivables,,-0.051340072515360706,0.04394672583185102
key_metrics.grahamNetNet,,-0.05161723149074658,-0.03609124957439564
income_statement.incomeTaxExpense,,-0.05220583266029087,-0.11378537239125942
financial_growth.revenueGrowth,,-0.052334897953854737,-0.15096309630963095
financial_growth.rdexpenseGrowth,,-0.052381399274272995,-0.13418367346938775
income_statement_growht.growthOperatingIncome,,-0.05365119675316399,-0.04686996398097834
income_statement.grossProfitRatio,,-0.053988047728173394,0.12380837323727101
balance_sheet.totalCurrentLiabilities,,-0.05480146525464605,0.017253876905504548
balance_sheet.goodwillAndIntangibleAssets,,-0.05507416805351637,-0.002306348281887012
balance_sheet.retainedEarnings,,-0.05731733692990501,0.0827872050483175
income_statement_growht.growthInterestExpense,,-0.057466339949755245,-0.002818878331049608
key_metrics.payoutRatio,,-0.05858292525996128,-0.010640108954715696
ratio.dividendPayoutRatio,,-0.05858292525996128,-0.010640108954715696
ratio.payoutRatio,,-0.05858292525996128,-0.010640108954715696
balance_sheet.totalNonCurrentLiabilities,,-0.05936535092663297,-0.05806572068707991
balance_sheet.shortTermDebt,,-0.05986880337272497,-0.023704480040423283
balance_sheet.accountPayables,,-0.06029287156649468,-0.01054905490549055
balance_sheet.goodwill,,-0.06260591878875535,-0.03889648642962339
cash_flow.netCashUsedForInvestingActivites,,-0.06393703836905112,-0.08074534161490683
income_statement_growht.growthCostOfRevenue,,-0.06399089893926849,-0.16323820617355853
income_statement.incomeBeforeTax,,-0.068831635806802,-0.017212278167221273
financial_growth.tenYShareholdersEquityGrowthPerShare,,-0.06909713309512096,0.051890671920127
balance_sheet.deferredRevenue,,-0.069918582851992,0.14959696538643907
key_metrics.freeCashFlowYield,,-0.07458880198366181,-0.05316649642492339
key_metrics.payablesTurnover,,-0.0751624169239549,-0.1302625410220347
ratio.payablesTurnover,,-0.0751624169239549,-0.1302625410220347
income_statement_growht.growthGeneralAndAdministrativeExpenses,,-0.0766827528760029,-0.16177052999417588
income_statement_growht.growthNetIncome,,-0.07881136865319371,0.03336151155933164
financial_growth.threeYRevenueGrowthPerShare,,-0.07936571210620935,-0.08608916856339537
financial_growth.fiveYDividendperShareGrowthPerShare,,-0.08035795491287355,0.11296888398735104
income_statement_growht.growthEPSDiluted,,-0.08075214067546695,0.08441569456774346
cash_flow.depreciationAndAmortization,,-0.08193309659689131,-0.02560522293828694
financial_growth.fiveYNetIncomeGrowthPerShare,,-0.08307629480506154,0.0632774196838998
income_statement_growht.growthEPS,,-0.0836615895413079,0.08312647369819792
income_statement.netIncome,,-0.08570581634825863,-0.006581830416112208
income_statement_growht.growthGrossProfitRatio,,-0.08661677579377422,0.01522422830518346
balance_sheet.inventory,,-0.08933472185554742,-0.13046426894644833
income_statement.grossProfit,,-0.09334343642086425,-0.006501779203092738
balance_sheet.longTermDebt,,-0.09366252973867688,-0.1082958545454899
income_statement_growht.growthRevenue,,-0.09393329368919272,-0.1324212421242124
balance_sheet.totalDebt,,-0.10138960437627949,-0.10132671440495541
enterprise_value.addTotalDebt,,-0.10174639597403569,-0.11061810833369942
income_statement.ebitda,,-0.10336337346579738,-0.050136185915740455
S&P500_INFO.Column1,,-0.10578558442430908,-0.0898003571928072
ratio.receivablesTurnover,,-0.10721674413671953,-0.14179485310199022
key_metrics.receivablesTurnover,,-0.10721674413671953,-0.14179485310199022
cash_flow.netIncome,,-0.11016458460335844,-0.04775293239028248
cash_flow.otherWorkingCapital,,-0.1133123172215442,-0.1493069306930693
key_metrics.tangibleAssetValue,,-0.11492604505900335,-0.05587956550266093
S&P500_INFO.CIK,,-0.11504721051452303,-0.14724576987752183
key_metrics.workingCapital,,-0.1211543448550305,-0.10966973101804563
balance_sheet.longTermInvestments,,-0.12180395109206316,-0.08677098150782361
income_statement.costAndExpenses,,-0.12720843162619244,-0.07821903966963932
income_statement_growht.growthGrossProfit,,-0.12805388761672604,-0.014653465346534653
income_statement_growht.growthTotalOtherIncomeExpensesNet,,-0.12849280616760594,-0.11025175728517535
income_statement.revenue,,-0.13251062642268074,-0.09207925141677284
ratio.dividendPaidAndCapexCoverageRatio,,-0.13342701010993296,-0.09791835440808706
income_statement.researchAndDevelopmentExpenses,,-0.13457663714995258,-0.06894343656228721
income_statement.costOfRevenue,,-0.1379288179106067,-0.09313359399024733
balance_sheet.totalInvestments,,-0.14042746808135123,-0.06275303643724696
balance_sheet.netDebt,,-0.1412165277476165,-0.14259983306242588
cash_flow.accountsReceivables,,-0.14178211655374323,-0.3006453288514993
income_statement.operatingIncome,,-0.14189671734427803,-0.07315783670417504
key_metrics.earningsYield,,-0.1463145212691162,-0.2510895471569629
balance_sheet.deferredRevenueNonCurrent,,-0.14719149882394802,0.13538925365125223
income_statement.interestExpense,,-0.150838560431345,-0.18715242535436588
key_metrics.averageInventory,,-0.16440370424002196,-0.2132448076268301
cash_flow.cashAtBeginningOfPeriod,,-0.16577266414819838,-0.09833430401863716
ratio.shortTermCoverageRatios,,-0.17531802295229867,0.037125488493269646
key_metrics.capexToRevenue,,-0.19247748302555656,-0.14846540788802215
financial_growth.dividendsperShareGrowth,,-0.19939105502106602,-0.025840221615256717
key_metrics.salesGeneralAndAdministrativeToRevenue,,-0.2302786729214828,-0.06666666666666667
financial_growth.freeCashFlowGrowth,,-0.2484074201501113,-0.04816680744055862
key_metrics.capexToOperatingCashFlow,,-0.2528627554721098,-0.26798985594026276
ratio.capitalExpenditureCoverageRatio,,-0.2528627554721098,-0.26798985594026276
key_metrics.dividendYield,,-0.31357474058273915,-0.30537963908750426
ratio.dividendYield,,-0.31357474058273915,-0.30537963908750426
balance_sheet.taxPayables,,-0.3590181956873433,-0.5357142857142857
cash_flow.commonStockIssued,,-0.3731151736611634,-0.23694581280788177
financial_growth.bookValueperShareGrowth,,,
key_metrics.investedCapital,,,
ratio.ebtPerEbit,,,
