,describe,Pearson,Spearman
ratio.grossProfitMargin,,-0.02159080493565493,0.1183303643170536
cash_flow.netCashUsedForInvestingActivites,,-0.021880727149363875,-0.08519338653159125
key_metrics.revenuePerShare,,-0.022323551494149305,-0.0628913742619882
financial_growth.weightedAverageSharesGrowth,,-0.02240294340080875,0.12256923681493832
ratio.priceToSalesRatio,,-0.022708013569450694,0.3221715547448759
key_metrics.priceToSalesRatio,,-0.022708013569450694,0.3221715547448759
ratio.priceSalesRatio,,-0.022708013569450694,0.3221715547448759
key_metrics.evToSales,,-0.022732252927939157,0.31871780348485573
S&P500_INFO.Column1,,-0.022890257527999072,-0.009925252267778005
cash_flow.commonStockRepurchased,,-0.023816811956670954,0.16333092263354304
ratio.priceEarningsToGrowthRatio,,-0.024083041321345765,0.1456183443451224
key_metrics.enterpriseValueOverEBITDA,,-0.024115179914781553,0.4071843709499352
ratio.enterpriseValueMultiple,,-0.024115179914781553,0.4071843709499352
income_statement.depreciationAndAmortization,,-0.024155878320859026,-0.14817674252716284
income_statement.costOfRevenue,,-0.024209520320144996,-0.15997692954636844
ratio.priceToFreeCashFlowsRatio,,-0.024316589905171205,0.2842908846541545
key_metrics.pfcfRatio,,-0.024316589905171205,0.2842908846541545
cash_flow.dividendsPaid,,-0.024491609513783492,0.10629380834990851
ratio.netIncomePerEBT,,-0.02487108593900799,-0.039090673450775215
key_metrics.evToFreeCashFlow,,-0.02499432806217775,0.2780891854269668
ratio.operatingCashFlowSalesRatio,,-0.025238997251581616,0.07965554648874382
ratio.priceBookValueRatio,,-0.025578260983989968,0.23247049895655472
ratio.priceToBookRatio,,-0.025578260983989968,0.23247049895655472
key_metrics.ptbRatio,,-0.025578260983989968,0.23247049895655472
key_metrics.pbRatio,,-0.025578260983989968,0.23247049895655472
ratio.priceFairValue,,-0.025578260983989968,0.23247049895655472
balance_sheet.deferredRevenue,,-0.025681469497755585,-0.0623075603194789
balance_sheet.netDebt,,-0.026552594835418497,-0.08226202990650905
key_metrics.interestDebtPerShare,,-0.02788718240282395,-0.014292735916467377
income_statement.interestExpense,,-0.0290634137729364,-0.13818527557426155
income_statement_growht.growthOperatingIncome,,-0.029348591260257323,0.2945451255159841
balance_sheet.netReceivables,,-0.030540567271503085,-0.11939664525512465
cash_flow.netChangeInCash,,-0.031137474115938178,0.10618561003947687
financial_growth.ebitgrowth,,-0.03140917121547667,0.3396269359265121
financial_growth.operatingIncomeGrowth,,-0.03140917121547667,0.3396269359265121
income_statement.researchAndDevelopmentExpenses,,-0.03159894775511607,-0.07561100111419393
income_statement.costAndExpenses,,-0.031611474564055775,-0.12410247812307326
balance_sheet.totalLiabilities,,-0.03439096571321415,-0.14873173317180283
income_statement.operatingExpenses,,-0.03561139916606396,-0.08032645025906175
cash_flow.cashAtBeginningOfPeriod,,-0.035928985834053045,-0.15203438544959866
balance_sheet.totalAssets,,-0.03666951881936335,-0.14083199802225022
balance_sheet.totalLiabilitiesAndStockholdersEquity,,-0.036707544189954984,-0.1411469264675382
financial_growth.netIncomeGrowth,,-0.03859777574043889,0.14786084257084842
ratio.cashConversionCycle,,-0.039014684324782334,-0.07561211892596276
balance_sheet.totalStockholdersEquity,,-0.03970189205675114,-0.07427986176085548
balance_sheet.totalNonCurrentLiabilities,,-0.04151722284145827,-0.14124999057467663
balance_sheet.longTermDebt,,-0.041518839096090665,-0.14291180855849406
income_statement_growht.growthOperatingIncomeRatio,,-0.04511699861943073,0.17899578954348042
financial_growth.dividendsperShareGrowth,,-0.04582667900621953,0.02593266796392777
enterprise_value.addTotalDebt,,-0.04701096200522289,-0.16144340577296715
cash_flow.otherNonCashItems,,-0.047798623300148196,-0.14569303000251427
cash_flow.cashAtEndOfPeriod,,-0.047867193643835876,-0.06763331684316674
financial_growth.tenYDividendperShareGrowthPerShare,,-0.049846528361801576,0.09935942435942435
balance_sheet.totalDebt,,-0.05033227350219824,-0.15304704226505128
income_statement_growht.growthEBITDA,,-0.05142545913971996,0.2921885533048216
cash_flow.purchasesOfInvestments,,-0.05179707504921106,0.04415386535330754
balance_sheet.othertotalStockholdersEquity,,-0.051845225540784634,0.022507986098657996
balance_sheet.otherLiabilities,,-0.052093294996241025,-0.12040849684181826
key_metrics.payablesTurnover,,-0.05376248805281915,-0.05739472360495367
ratio.payablesTurnover,,-0.05376248805281915,-0.05739472360495367
ratio.dividendPaidAndCapexCoverageRatio,,-0.05415424470511845,0.04770678423373034
income_statement_growht.growthTotalOtherIncomeExpensesNet,,-0.05446722794238997,0.030915818070663723
balance_sheet.commonStock,,-0.0548966297786297,-0.13793016730977417
financial_growth.threeYNetIncomeGrowthPerShare,,-0.05746023335537334,0.12757374012848466
balance_sheet.cashAndCashEquivalents,,-0.05955595373294949,-0.07723258402059904
enterprise_value.minusCashAndCashEquivalents,,-0.05955595373294949,-0.07723258402059904
cash_flow.depreciationAndAmortization,,-0.06218816253357593,-0.1722319974690295
income_statement.ebitdaratio,,-0.06332463189231764,-0.031030622289045854
balance_sheet.totalNonCurrentAssets,,-0.06495072303841772,-0.18002900806698235
balance_sheet.propertyPlantEquipmentNet,,-0.06573049492846715,-0.15472761660549966
income_statement.generalAndAdministrativeExpenses,,-0.06609762965612445,-0.100265154693619
income_statement_growht.growthEPSDiluted,,-0.06958873672233755,0.12246760538731341
key_metrics.averageInventory,,-0.07023540553570075,-0.08241003638894338
income_statement_growht.growthEPS,,-0.07032818061851398,0.12076223998153544
key_metrics.roe,,-0.07135648726521392,0.016767628282052513
ratio.returnOnEquity,,-0.07135648726521392,0.016767628282052513
ratio.capitalExpenditureCoverageRatio,,-0.07355616531476926,-0.08249164871579828
key_metrics.capexToOperatingCashFlow,,-0.07355616531476926,-0.08249164871579828
income_statement.sellingAndMarketingExpenses,,-0.07457852208251332,-0.11718767164029906
income_statement_growht.growthEBITDARatio,,-0.07512910135031645,0.1681425366619147
balance_sheet.intangibleAssets,,-0.07576514514662457,-0.14243421845983165
key_metrics.debtToEquity,,-0.07609856554290009,0.004252100033600537
ratio.debtEquityRatio,,-0.07609856554290009,0.004252100033600537
ratio.companyEquityMultiplier,,-0.07612519576482323,-5.312084993359894e-06
cash_flow.otherFinancingActivites,,-0.0761559861882006,-0.09335720823447728
income_statement_growht.growthNetIncomeRatio,,-0.07952580051839013,0.08186854417352595
income_statement_growht.growthNetIncome,,-0.08455757877815324,0.13526310071810546
key_metrics.salesGeneralAndAdministrativeToRevenue,,-0.09399640034307134,0.0189169066792061
cash_flow.otherInvestingActivites,,-0.0940729485930127,-0.1051778717797612
balance_sheet.retainedEarnings,,-0.09780140217316961,-0.0027456561278323185
income_statement_growht.growthOtherExpenses,,-0.10447034135042019,-0.04174258674720196
ratio.totalDebtToCapitalization,,-0.11551781743630667,-0.09098150782361308
cash_flow.commonStockIssued,,-0.11834653934891934,-0.014576047042706397
key_metrics.intangiblesToTotalAssets,,-0.12200528789464433,-0.08551556522486996
balance_sheet.inventory,,-0.12940407266789117,-0.1240311565882245
balance_sheet.goodwillAndIntangibleAssets,,-0.1371294712033747,-0.1839475063652673
balance_sheet.goodwill,,-0.14651169898070368,-0.18463126014628164
balance_sheet.deferredRevenueNonCurrent,,-0.1595867496901213,-0.22060114648845103
key_metrics.earningsYield,,-0.1611265347476032,-0.2791137138194211
key_metrics.dividendYield,,-0.17030598552422307,-0.4157876417462033
ratio.dividendYield,,-0.17030598552422307,-0.4157876417462033
balance_sheet.taxPayables,,-0.20136917847207494,-0.2855203619909502
balance_sheet.taxAssets,,-0.2169120237344455,-0.17458363069336594
key_metrics.freeCashFlowYield,,-0.22237658876187438,-0.28265885854173667
financial_growth.bookValueperShareGrowth,,,
key_metrics.investedCapital,,,
ratio.ebtPerEbit,,,
